TIME:01:05 pm on 16/09/16	2016-09-16T13:05
DATE:26/2/2066	2066-02-26
DATE:23/12/1985	1985-12-23
DATE:16/5/63	2063-05-16
DATE:15/7/2066	2066-07-15
DATE:16/4/2063	2063-04-16
DATE:26/4/2066	2066-04-26
DATE:17.1.63	2063-01-17
DATE:1.2.62	2062-01-02
DATE:now	2062-12-06
DURATION:36-40 yrs	P38Y
DURATION:31 dys	P31D
DATE:14/4/1987	1987-04-14
DURATION:28-31 week	P29.5W
TIME:12:50pm on 18/02/2017	2017-02-18T12:50
TIME:2:39pm on 3.5.13	2013-05-03T14:39
DATE:19910505	1991-05-05
DATE:10/4/2063	2063-04-10
DATE:24/5/1990	1990-05-24
DATE:28.6.2067	2067-06-28
DURATION:23 wk	P23W
DATE:8.5.63	2063-05-08
DATE:30/5/63	2063-05-30
DURATION:31 days	P31D
DATE:20090202	2009-02-02
DATE:19/7/2066	2066-07-19
DATE:26/2/1983	1983-02-26
DATE:25/5/1992	1992-05-25
DATE:15.7.66	2066-07-15
DATE:19920622	1992-06-22
DATE:26/6/62	2062-06-26
TIME:11:59am on 07.09.2016	2016-09-07T11:59
DATE:12/10/2062	2062-12-10
DATE:22.11.62	2062-11-22
DATE:1/10/63	2063-01-10
DATE:19/10/2030	2030-10-19
DATE:15/10/71	2071-10-15
DATE:19/3/2033	2033-03-19
DATE:19.4.66	2066-04-19
TIME:21/09/2016 9:49:00 AM	2016-09-21T09:49:00
DURATION:35-37 month	P36M
DATE:28.6.63	2063-06-28
DATE:3/5/71	2071-05-03
TIME:19/09/2012 at 11:18	2012-09-19T11:18
DATE:6/11/63	2063-11-06
DATE:29/4/2063	2063-04-29
DURATION:35 mth	P35M
DATE:17/1/1995	1995-01-17
TIME:11/12/2012at 12:59	2012-12-11T12:59
SET:twice	R2
DATE:23/11/2000	2000-11-23
TIME:2:23pm on 27/1/17	2017-01-27T14:23
DURATION:32 dys	P32D
DATE:23/11/1991	1991-11-23
DATE:5/9/2063	2063-05-09
DATE:29/6/2065	2065-06-29
TIME:2.20pm on the 4/1/13	2013-01-04T14:20
DATE:21/11/66	2066-11-21
DATE:16.5.66	2066-05-16
DURATION:36-37 months	P36.5M
DURATION:33 dys	P33D
DATE:29/6/2063	2063-06-29
DURATION:36-37 dy	P36.5D
DATE:25/5/71	2071-05-25
DATE:6.12.2063	2063-06-12
TIME:Now	2063-10-29
DATE:21.11.62	2062-11-21
DATE:10.5.2063	2063-05-10
TIME:2735-08-31 00:00:00	2735-08-31T00:00:00
TIME:14/03/2013 at 08:07	2013-03-14T08:07
TIME:16/09/2013 at 10:18	2013-09-16T10:18
DURATION:13-18 week	P15.5W
DATE:7/5/62	2062-07-05
TIME:3:40pm on the24th of September 2013	2013-09-24T15:40
DATE:19/3/2067	2067-03-19
DATE:1.6.66	2066-01-06
DATE:3/10/66	2066-10-03
DATE:10/7/2000	2000-07-10
TIME:08/08/2013 at 08:40	2013-08-08T08:40
DURATION:46-47 mth	P46.5M
DATE:20th of November 2063	2063-11-20
DATE:30/12/63	2063-12-30
TIME:13.10 on 16.02.13	2013-02-16T13:10
DATE:24/7/2002	2002-07-24
DATE:8/9/1990	1990-09-08
DATE:3/6/2065	2065-06-03
DATE:8.8.63	2063-08-08
DATE:29/11/2063	2063-11-29
DURATION:6-7 months	P6.5M
DURATION:34 weeks	P34W
DATE:22/7/1990	1990-07-22
DATE:20180919	2018-09-19
DATE:22/3/2014	2014-03-22
DATE:5/4/1988	1988-05-04
DATE:14/11/1989	1989-11-14
DATE:5.8.63	2063-05-08
DATE:24/10/1985	1985-10-24
DATE:1/4/2030	2030-04-01
DATE:20/5/2065	2065-05-20
DATE:22/2/2066	2066-02-22
DATE:10/11/2070	2070-11-10
DATE:13/3/2005	2005-03-13
DATE:12.6.62	2062-12-06
TIME:03/09/2013 at 18:50	2013-09-03T18:50
DATE:10/1/2006	2006-01-10
DATE:9.9.65	2065-09-09
TIME:11/04/2013 at 16:28	2013-04-11T16:28
DATE:20230615	2023-06-15
DATE:19/2/2062	2062-02-19
TIME:10:50am on 22/3/16	2016-03-22T10:50
TIME:11/12/2012 at 20:04	2012-12-11T20:04
DATE:19/2/2063	2063-02-19
DATE:30.9.66	2066-09-30
DATE:25.12.63	2063-12-25
DATE:15/6/66	2066-06-15
DURATION:40 mth	P40M
DATE:13.12.63	2063-12-13
DATE:20.2.62	2062-02-20
DURATION:35-37 mths	P36M
DURATION:32 days	P32D
DATE:15/5/63	2063-05-15
DATE:9.11.63	2063-09-11
DATE:27/10/1981	1981-10-27
DATE:28/11/2063	2063-11-28
DATE:25/82066	2066-08-25
DURATION:25 dys	P25D
TIME:15/01/2013 at 09:11	2013-01-15T09:11
DATE:8/10/2009	2009-10-08
DATE:25/11/2066	2066-11-25
DATE:12/10/2014	2014-12-10
DATE:11/6/1999	1999-06-11
DATE:21.8.63	2063-08-21
DATE:4/11/2070	2070-11-04
DATE:1/7/63	2063-01-07
DATE:13.1.63	2063-01-13
DATE:2/7/2063	2063-02-07
DATE:21/3/1999	1999-03-21
DATE:10/2/2066	2066-02-10
TIME:14/10/2013 at 21:22	2013-10-14T21:22
DATE:18.9.2063	2063-09-18
DATE:19/12/1998	1998-12-19
TIME:16:28pm on 7/3/2017	2017-03-07T16:28
DATE:14/5/71	2071-05-14
DATE:22 October 2065	2065-10-22
DATE:9.10.66	2066-10-09
TIME:06/09/2013 at 08:49	2013-09-06T08:49
TIME:4:05pm on 20.2.13	2013-02-20T16:05
DATE:21.6.63	2063-06-21
TIME:08/01/2013 at 15:33	2013-01-08T15:33
DURATION:21-26 dy	P23.5D
TIME:18/09/2013 at 14:05	2013-09-18T14:05
DURATION:20-25 mth	P22.5M
DATE:8.1.64	2064-01-08
DATE:19961014	1996-10-14
DATE:24/1/63	2063-01-24
DATE:20/9/2066	2066-09-20
DATE:21/2/2063	2063-02-21
TIME:16:25pm on the 25th of September 2013	2013-09-25T16:25
DATE:19.7.62	2062-07-19
DATE:2.5.63	2063-02-05
TIME:27/05/2013 at 09:00	2013-05-27T09:00
DATE:10/5/2003	2003-10-05
DATE:26/1/2020	2020-01-26
DATE:20/5/71	2071-05-20
DATE:20/1/2065	2065-01-20
DURATION:36 mth	P36M
DATE:9/11/1992	1992-11-09
DATE:10/6/66	2066-06-10
DATE:20081015	2008-10-15
DATE:24/7/2063	2063-07-24
DATE:19950723	1995-07-23
TIME:15/01/2013 at 13:48	2013-01-15T13:48
DATE:3/12/63	2063-12-03
DATE:6.10.66	2066-10-06
DATE:25/11/65	2065-11-25
DATE:24/9/65	2065-09-24
DATE:7/11/66	2066-07-11
DATE:10/5/2002	2002-10-05
TIME:26/09/2013 at 10:12	2013-09-26T10:12
DATE:28/1/63	2063-01-28
TIME:2:00pm on 17.07.13	2013-07-17T14:00
DATE:1/1/1994	1994-01-01
DATE:19901007	1990-10-07
DATE:3.10.63	2063-10-03
TIME:11.555am on 10.04.13	2013-04-10T11:55
DATE:11/10/1982	1982-11-10
TIME:30/10/2012 at 09:05	2012-10-30T09:05
DATE:27/12/1989	1989-12-27
DATE:24/10/2066	2066-10-24
DATE:14/10/2063	2063-10-14
DATE:19/10/2067	2067-10-19
TIME:30/05/2013 at 16:30	2013-05-30T16:30
DATE:29/12/66	2066-12-29
DATE:1 May 2066	2066-05-01
DURATION:44-46 wk	P45W
DATE:21/9/67	2067-09-21
TIME:20/05/2013 at 18:14	2013-05-20T18:14
DURATION:19 wk	P19W
TIME:15:15pm on 27.10.14	2014-10-27T15:15
DATE:27/6/1998	1998-06-27
TIME:03/07/2013 at 15:52	2013-07-03T15:52
DATE:11.4.66	2066-11-04
DATE:22/8/66	2066-08-22
DURATION:10years	P10Y
DURATION:34 dys	P34D
DATE:25/12/1974	1974-12-25
TIME:06/05/2013 at 16:10	2013-05-06T16:10
TIME:26/10/2013 at 14:56	2013-10-26T14:56
TIME:3:10pm on 5/9/16	2016-09-05T15:10
DATE:11/8/66	2066-11-08
DATE:28/10/66	2066-10-28
DATE:5/3/1997	1997-03-05
DURATION:six months	P6M
DATE:29/3/2014	2014-03-29
DURATION:33 mth	P33M
DATE:18/8/66	2066-08-18
DATE:26/4/1991	1991-04-26
DURATION:35 mths	P35M
TIME:21/05/2013 at 14:29	2013-05-21T14:29
DATE:24/2/2067	2067-02-24
DATE:27/2/1994	1994-02-27
TIME:10.30 on 03.05.13	2013-05-03T10:30
TIME:06/12/2013 at 08:22	2013-12-06T08:22
DATE:6/1/2006	2006-01-06
DATE:25/9/2063	2063-09-25
DATE:26/9/63	2063-09-26
TIME:12:20pm 14/2/17	2017-02-14T12:20
DATE:4/7/2067	2067-07-04
TIME:16.15 on 11.03.13	2013-03-11T16:15
DATE:29.10.63	2063-10-29
DATE:17.7.62	2062-07-17
DATE:24/2/2066	2066-02-24
DURATION:47-51 dy	P49D
DATE:2/9/2063	2063-09-02
DURATION:12-13 months	P12.5M
DATE:5/8/1995	1995-05-08
DATE:24.7.63	2063-07-24
TIME:02/03/2016 at 08:50	2016-03-02T08:50
DATE:16.11.67	2067-11-16
DATE:9.7.63	2063-07-09
DURATION:46-47 mths	P46.5M
DATE:26.3.2063	2063-03-26
DATE:27/8/2063	2063-08-27
DATE:3/12/2063	2063-03-12
TIME:3.45pm on 4/1/13	2013-01-04T15:45
DATE:27.1.65	2065-01-27
DATE:23.12.2066	2066-12-23
DATE:14/2/66	2066-02-14
TIME:2054-07-28 00:00:00	2054-07-28T00:00:00
TIME:05/11/2015 at 16:12	2015-11-05T16:12
DATE:3/3/2063	2063-03-03
DATE:20111120	2011-11-20
DATE:30.12.63	2063-12-30
DATE:20/8/2000	2000-08-20
DATE:22/12/1996	1996-12-22
DATE:15/7/2016	2016-07-15
DATE:15 February 1990	1990-02-15
DATE:25.11.63	2063-11-25
DATE:27/9/63	2063-09-27
DATE:28 July 2066	2066-07-28
TIME:15:48 on 3.11.16	2016-11-03T15:48
DATE:11/6/2063	2063-06-11
DATE:19940514	1994-05-14
DURATION:16-19 dys	P17.5D
DURATION:46-51 mths	P48.5M
DURATION:36 mths	P36M
DATE:14/3/67	2067-03-14
DURATION:34-37 days	P35.5D
TIME:19410303	1941-03-03
DATE:29.7.63	2063-07-29
DATE:28.6.62	2062-06-28
DATE:3/10/2062	2062-10-03
DATE:10.10.63	2063-10-10
DATE:15/12/2064	2064-12-15
TIME:1.5.13 @ 12.10pm	2013-05-01T12:10
DATE:15/2/2011	2011-02-15
DATE:20.9.63	2063-09-20
DURATION:33 dy	P33D
DURATION:20-21 dy	P20.5D
DURATION:16 dys	P16D
DURATION:16 yrs	P16Y
DATE:10/10/1994	1994-10-10
DATE:now	2063-04-14
DATE:12/12/2063	2063-12-12
DATE:19/12/2062	2062-12-19
TIME:17.30 on 14.05.13	2013-05-14T17:30
DATE:9/12/65	2065-09-12
DATE:3/10/2063	2063-10-03
TIME:16/04/2013 at 15:45	2013-04-16T15:45
DATE:15.11.63	2063-11-15
TIME:2377-11-27 00:00:00	2377-11-27T00:00:00
DATE:19/3/2007	2007-03-19
DATE:15/6/1978	1978-06-15
DATE:27/11/2002	2002-11-27
TIME:28/05/2013 at 15:57	2013-05-28T15:57
TIME:26/3/13 at 1710hr	2013-03-26T17:10
TIME:09/12/2013 at 09:26	2013-12-09T09:26
DATE:16.8.66	2066-08-16
TIME:27/04/2015 at 08:58	2015-04-27T08:58
DATE:2057	2057
TIME:10/04/2013 at 16:47	2013-04-10T16:47
DATE:9/8/2063	2063-08-09
DATE:5.11.63	2063-11-05
TIME:26/02/2013 at 13:24	2013-02-26T13:24
DATE:13/4/1995	1995-04-13
DATE:2060	2060T
DATE:18/2/1995	1995-02-18
DATE:18/10/2015	2015-10-18
DATE:7/9/2063	2063-07-09
DURATION:36 day	P36D
DATE:29/4/1979	1979-04-29
DURATION:three years	P3Y
DATE:24.11.65	2065-11-24
DATE:15.7.63	2063-07-15
DATE:7/3/1991	1991-03-07
DATE:7/7/1990	1990-07-07
DATE:2/8/2066	2066-02-08
TIME:2353-06-09 00:00:00	2353-06-09T00:00:00
TIME:24/05/2013 at 09:20	2013-05-24T09:20
DATE:12/10/66	2066-10-12
DATE:16.4.63	2063-04-16
DATE:previous	2012-09-19
DATE:3.10.66	2066-10-03
DURATION:36-37 mth	P36.5M
DATE:20/12/2000	2000-12-20
TIME:3:25pm on 6.4.2016	2016-04-06T15:25
DATE:2/9/1986	1986-02-09
TIME:28/11/2013 at 18:29	2013-11-28T18:29
DATE:18/4/2004	2004-04-18
DATE:8/2/2062	2062-02-08
DATE:12.12.66	2066-12-12
DURATION:17 yrs	P17Y
DATE:3/10/2018	2018-03-10
DATE:17/4/63	2063-04-17
DATE:4.8.63	2063-04-08
DURATION:46-51 month	P48.5M
DATE:3/5/2066	2066-05-03
DATE:3/7/2063	2063-07-03
DATE:29.5.2063	2063-05-29
DURATION:47 dys	P47D
TIME:31/10/2013 at 14:22	2013-10-31T14:22
DATE:3/9/2070	2070-09-03
DATE:26/9/2009	2009-09-26
DATE:8.5.67	2067-05-08
DATE:2/2/62	2062-02-02
DATE:now	2063-04-22
DATE:7/11/2072	2072-11-07
DATE:7/6/2071	2071-07-06
DATE:18.7.66	2066-07-18
DATE:26/3/1980	1980-03-26
DATE:16/3/2063	2063-03-16
DATE:22/9/2014	2014-09-22
DATE:26/10/2013	2013-10-26
DATE:9/4/2032	2032-04-09
DATE:3.9.63	2063-09-03
DATE:29/4/69	2069-04-29
TIME:05/08/2013 at 10:36	2013-08-05T10:36
DATE:27/7/68	2068-07-27
DATE:27.4.65	2065-04-27
DATE:23/7/2071	2071-07-23
TIME:2379-11-11 00:00:00	2379-11-11T00:00:00
TIME:2184-07-03 00:00:00	2184-07-03T00:00:00
DATE:18/3/2067	2067-03-18
DURATION:18 months	P18M
DATE:15.1.63	2063-01-15
DATE:7/4/2029	2029-07-04
DATE:13/6/1981	1981-06-13
DATE:15/10/62	2062-10-15
DURATION:20 days	P20D
DATE:21.9.63	2063-09-21
DATE:20.8.63	2063-08-20
DATE:9/11/2072	2072-11-09
DURATION:33 months	P33M
DATE:4/9/63	2063-04-09
TIME:18/06/2013 at 19:37	2013-06-18T19:37
TIME:2189-09-25 00:00:00	2189-09-25T00:00:00
DATE:20/1/2063	2063-01-20
DATE:7.10.63	2063-10-07
TIME:23/4/13 at 3.40pm	2013-04-23T15:40
DATE:29th of January 2063	2063-01-29
TIME:12.07pm on 23/5/13	2013-05-23T12:07
DATE:30/1/2012	2012-01-30
DATE:7/1/63	2063-01-07
DATE:28/8/2067	2067-08-28
TIME:2.16pm on 30/5/13	2013-05-30T14:16
DATE:9.1.70	2070-09-01
DATE:7/3/62	2062-07-03
DATE:23/3/71	2071-03-23
TIME:11/10/2013 at 14:50	2013-10-11T14:50
DATE:18.10.63	2063-10-18
DATE:2.11.63	2063-02-11
DURATION:16 day	P16D
TIME:12:50 on 8.1.16	2016-01-08T12:50
DATE:8.4.67	2067-04-08
DATE:4/2/2063	2063-02-04
DATE:17/10/2066	2066-10-17
TIME:26/11/2013 at 19:30	2013-11-26T19:30
DATE:4/7/1993	1993-07-04
DATE:12/8/2012	2012-08-12
DATE:6/12/2066	2066-12-06
TIME:11:30am on 13.10.14	2014-10-13T11:30
DURATION:6-7 mth	P6.5M
DATE:5/3/2068	2068-03-05
TIME:09/10/2013 at 14:14	2013-10-09T14:14
DATE:3/4/2002	2002-03-04
DATE:1 June 2065	2065-06-01
DATE:17/12/63	2063-12-17
TIME:2761-04-09 00:00:00	2761-04-09T00:00:00
DATE:6/3/2063	2063-03-06
DATE:8/5/63	2063-08-05
TIME:23/06/2015insrsid8013677  at 18:30	2015-06-23T18:30
DATE:26/1/2065	2065-01-26
TIME:30/03/2013 at 14:12	2013-03-30
DATE:12.9.63	2063-09-12
TIME:10:10am on 21/10/2014	2014-10-21T10:10
DATE:original	2063-07-02
DATE:7.4.2063	2063-04-07
DURATION:44-49 yr	P46.5Y
DATE:25/9/71	2071-09-25
DATE:2069	2069
TIME:02/09/2013 at 14:25	2013-09-02T14:25
DATE:20/2/62	2062-02-20
DATE:21/1/63	2063-01-21
DATE:4.4.67	2067-04-04
DATE:14.11.63	2063-11-14
DATE:29.11.63	2063-11-29
DATE:4/1/2065	2065-01-04
DURATION:38-41 yr	P39.5Y
DATE:28/10/2063	2063-10-28
DATE:2.5.66	2066-05-02
DATE:16/7/2069	2069-07-16
DATE:16/11/1996	1996-11-16
DATE:16/4/2067	2067-04-16
TIME:2732-12-19 00:00:00	2732-12-19T00:00:00
DATE:30/6/2004	2004-06-30
DATE:15.1.62	2062-01-15
DATE:13/7/2062	2062-07-13
TIME:11:20am on 04/01/2017	2017-01-04T11:20
DATE:9/4/2066	2066-09-04
DATE:25/9/63	2063-09-25
DATE:27.8.63	2063-08-27
TIME:1:50pm on 24.4.13	2013-04-24T13:50
DATE:20230303	2023-03-03
TIME:3:20pm on 17/10/16	2016-10-17T15:20
DATE:19930829	1993-08-29
TIME:01/08/2013 at 12:06	2013-08-01T12:06
DATE:18/10/2066	2066-10-18
DATE:9/3/1995	1995-09-03
DURATION:44-49 years	P46.5Y
DURATION:2 weeks	P2W
DATE:29/7/2063	2063-07-29
DATE:7/5/2025	2025-05-07
DATE:3/12/2067	2067-03-12
DATE:23/2/1996	1996-02-23
DATE:7/10/67	2067-07-10
DATE:9.4.63	2063-09-04
DATE:now	2062-01-15
TIME:17/04/2013 at 14:45	2013-04-17T14:45
DATE:10/3/63	2063-10-03
DATE:23/6/2015	2015-06-23
DATE:2.1.66	2066-01-02
DATE:2/8/2071	2071-08-02
DATE:1.1.63	2063-01-01
DATE:20131115	2013-11-15
DATE:24/7/1994	1994-07-24
TIME:12:15 on 12/1/21	2021-01-12T12:15
DATE:25/7/1998	1998-07-25
DATE:13/6/63	2063-06-13
DURATION:five years	P5Y
DURATION:20 yrs	P20Y
DATE:10/3/2066	2066-03-10
DATE:1/8/2062	2062-01-08
DATE:23/11/2065	2065-11-23
DATE:previous	2070
DATE:13.6.63	2063-06-13
DATE:now	2063-08-13
TIME:14:50pm on 28/05/2013	2013-05-28T14:50
DATE:20/12/2066	2066-12-20
DURATION:29-30 years	P29.5Y
DATE:29.6.62	2062-06-29
DURATION:31-32 day	P31.5D
DATE:3/10/71	2071-10-03
DATE:22.2.66	2066-02-22
DATE:21.10.63	2063-10-21
DATE:14/7/1989	1989-07-14
TIME:9:49am on 24.10.16	2016-10-24T09:49
DATE:23/7/63	2063-07-23
DATE:29/5/63	2063-05-29
DATE:3.9.2063	2063-09-03
DATE:10/5/1982	1982-05-10
DATE:28/3/2014	2014-03-28
DATE:25/10/2066	2066-10-25
DATE:2.3.2063	2063-02-03
DATE:7/11/2063	2063-11-07
DATE:2066	2066
DURATION:44-47 yrs	P45.5Y
TIME:25/02/2015 at 09:14	2015-02-25T09:14
DATE:3/9/2065	2065-09-03
DATE:18/7/2006	2006-07-18
DATE:17/1/1986	1986-01-17
DATE:7/4/20063	20063-07-04
DATE:2.9.63	2063-09-02
DATE:4/10/2066	2066-10-04
DATE:24/8/1984	1984-08-24
DATE:2043	2043
DATE:26.6.63	2063-06-26
DATE:20/12/2063	2063-12-20
TIME:11/02/2013 at 16:36	2013-02-11T16:36
DATE:7/5/2063	2063-05-07
DATE:11/3/67	2067-03-11
DATE:19960718	1996-07-18
DURATION:21 day	P21D
TIME:2681-01-28 00:00:00	2681-01-28T00:00:00
DATE:6/6/1998	1998-06-06
DATE:1/10/1990	1990-01-10
DATE:26/4/2067	2067-04-26
DATE:29/1/2005	2005-01-29
DATE:18/6/2071	2071-06-18
DATE:15/10/2063	2063-10-15
DATE:2/5/71	2071-02-05
TIME:23/09/2013 at 18:05	2013-09-23T18:05
DATE:25.1.67	2067-01-25
DATE:18.12,62	2062-12-18
DATE:18/6/62	2062-06-18
DATE:19880329	1988-03-29
DATE:1/8/2067	2067-08-01
DATE:27/1/2063	2063-01-27
DATE:6/8/63	2063-08-06
TIME:10/04/2013 at 11:00	2013-04-10T11:00
DURATION:28 week	P28W
DATE:30/1/1988	1988-01-30
TIME:4.30pm on 24.06.13	2013-06-24T16:30
TIME:16/09/2013 at 14:58	2013-09-16T14:58
DATE:16/1/2062	2062-01-16
DATE:12.6.63	2063-12-06
DATE:Dec 2066	2066-12
TIME:01/04/2016 at 12:57	2016-04-01T12:57
DURATION:20 dy	P20D
DATE:11/7/1997	1997-11-07
DURATION:6-7 mths	P6.5M
DATE:15/7/1992	1992-07-15
DATE:24.12.62	2062-12-24
DATE:23/10/63	2063-10-23
DATE:16/7/62	2062-07-16
DATE:Now	2063-12-01
DATE:11.1.66	2066-11-01
DATE:12/1/2065	2065-01-12
DATE:13.8.63	2063-08-13
TIME:22/09/2015 at 15:35	2015-09-22T15:35
DATE:9/6/1993	1993-09-06
DURATION:34-36 wks	P35W
